"order_year";"order_month";"order_day_in_month";"CT1_SKU";"CT1_SKU_name";"Ordered";"Reserved";"service_level"
"2018";"4";"5";"AOWHP684-0250";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -2.50";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"AOWHP684-0275";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -2.75";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"AOWHP684-0300";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -3.00";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"AOWHP684-0400";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -4.00";"3";"3.000000";"1.0000000000"
"2018";"4";"5";"AOWHP684-0450";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -4.50";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"AOWHP684-0500";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"AOWHP688-0250";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"ASPWHG2X360";"AoSept Plus with HydraGlyde (2x360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"ASPWHG360";"AoSept Plus with HydraGlyde (360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"AVAIV684-0325";"Avaira Vitality (6 db), BC: 8.4, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BC10";"Blink Contacts (10 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BDET3087-0350125090";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -3.50, CYL: -1.25, AX: 90°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BDET3087-0375075090";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -3.75, CYL: -0.75, AX: 90°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BDET3087-0550125180";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -5.50, CYL: -1.25, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BDET3087-0550175020";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -5.50, CYL: -1.75, AX: 20°";"3";"0.000000";"0.0000000000"
"2018";"4";"5";"BDET3087-0600125180";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -6.00, CYL: -1.25, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIF386+0025";"Biofinity (3 db), BC: 8.6, PWR: +0.25";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIF386-0050";"Biofinity (3 db), BC: 8.6, PWR: -0.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF386-0200";"Biofinity (3 db), BC: 8.6, PWR: -2.00";"6";"5.000000";"0.8333333333"
"2018";"4";"5";"BIF386-0250";"Biofinity (3 db), BC: 8.6, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF386-0300";"Biofinity (3 db), BC: 8.6, PWR: -3.00";"4";"4.000000";"1.0000000000"
"2018";"4";"5";"BIF386-0350";"Biofinity (3 db), BC: 8.6, PWR: -3.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF386-0375";"Biofinity (3 db), BC: 8.6, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF386-0400";"Biofinity (3 db), BC: 8.6, PWR: -4.00";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0075";"Biofinity (6 db), BC: 8.6, PWR: -0.75";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0175";"Biofinity (6 db), BC: 8.6, PWR: -1.75";"3";"3.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0250";"Biofinity (6 db), BC: 8.6, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0325";"Biofinity (6 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0425";"Biofinity (6 db), BC: 8.6, PWR: -4.25";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0450";"Biofinity (6 db), BC: 8.6, PWR: -4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0550";"Biofinity (6 db), BC: 8.6, PWR: -5.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0575";"Biofinity (6 db), BC: 8.6, PWR: -5.75";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIF686-0650";"Biofinity (6 db), BC: 8.6, PWR: -6.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFM386+0325+250D";"Biofinity Multifocal (3 db), BC: 8.6, PWR: +3.25, ADD: +2.50D";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIFM386+0525+250N";"Biofinity Multifocal (3 db), BC: 8.6, PWR: +5.25, ADD: +2.50N";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIFT.87-0150-0125010";"Biofinity Toric (1 db), BC: 8.7, PWR: -1.50, CYL: -1.25, AX: 10°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT.87-0200-0075150";"Biofinity Toric (1 db), BC: 8.7, PWR: -2.00, CYL: -0.75, AX: 150°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT387+0400-0075170";"Biofinity Toric (3 db), BC: 8.7, PWR: +4.00, CYL: -0.75, AX: 170°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIFT387+0400-0125180";"Biofinity Toric (3 db), BC: 8.7, PWR: +4.00, CYL: -1.25, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIFT387-0125-0075090";"Biofinity Toric (3 db), BC: 8.7, PWR: -1.25, CYL: -0.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT387-0150-0075090";"Biofinity Toric (3 db), BC: 8.7, PWR: -1.50, CYL: -0.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT387-0150-0125180";"Biofinity Toric (3 db), BC: 8.7, PWR: -1.50, CYL: -1.25, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT387-0225-0125080";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.25, CYL: -1.25, AX: 80°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT387-0250-0075090";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.50, CYL: -0.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIFT387-0475-0075020";"Biofinity Toric (3 db), BC: 8.7, PWR: -4.75, CYL: -0.75, AX: 20°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIFT387-0475-0075160";"Biofinity Toric (3 db), BC: 8.7, PWR: -4.75, CYL: -0.75, AX: 160°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"BIFT387|0000-0075090";"Biofinity Toric (3 db), BC: 8.7, PWR: 0.00, CYL: -0.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIO55688+0700";"Biomedics 55 Evolution (6 db), BC: 8.8, PWR: +7.00";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"BIOT300";"Biotrue (300 ml)";"8";"8.000000";"1.0000000000"
"2018";"4";"5";"BIOTD10";"Biotrue Drops (10 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"CD20";"Comfort Drops (20 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"DACP3087-0475";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -4.75";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"DACPT3088-0150075020";"Dailies AquaComfort Plus Toric (30 db), BC: 8.8, PWR: -1.50, CYL: -0.75, AX: 20°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"DACPT3088-0350075020";"Dailies AquaComfort Plus Toric (30 db), BC: 8.8, PWR: -3.50, CYL: -0.75, AX: 20°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"DT1M3085-0350M";"Dailies Total 1 Multifocal (30 db), BC: 8.5, PWR: -3.50, ADD: MED";"2";"0.000000";"0.0000000000"
"2018";"4";"5";"ECPURE360";"EyeContact PURE (360 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"EYEBE|0000CBLU";"ColourVUE BigEyes (2 db), BC: 8.6, PWR: 0.00, CLR: Cool Blue / Kék";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"HO-56GP15-1";"Maxxee Photo SPH 1.56 HMC+ szürke 7070 -1.00DHard Multi Coat +";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"HO-56GP21-1";"Maxxee Photo SPH 1.56 HMC+ szürke 7070 -2.50D +1.50DHard Multi Coat +";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"MDDD3084-0200";"MyDay Daily Disposable (30 db), BC: 8.4, PWR: -2.00";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"MENRAD_13295_4100_56";"Menrad 13295-4100 56/";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"OFE120";"OPTI-FREE Express (120 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"OFE355";"OPTI-FREE Express (355 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"5";"OFPM2X300";"OPTI-FREE PureMoist (2x300 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"OFPM300";"OPTI-FREE PureMoist (300 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"OFPM90";"OPTI-FREE PureMoist (90 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"OFR300";"OPTI-FREE Replenish (300 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"5";"PGSP-I";"Progent SP-Intensivreiniger (2x5 db)";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"PROS386+0375";"Proclear (3 db), BC: 8.6, PWR: +3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"PROS386+0450";"Proclear (3 db), BC: 8.6, PWR: +4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"PROS386-0175";"Proclear (3 db), BC: 8.6, PWR: -1.75";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"PROS386-0200";"Proclear (3 db), BC: 8.6, PWR: -2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"PV2686-0125";"PureVision 2 (6 db), BC: 8.6, PWR: -1.25";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"PV2686-0150";"PureVision 2 (6 db), BC: 8.6, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"PV686-0150";"PureVision (6 db), BC: 8.6, PWR: -1.50";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"PVT687-0500-0075020";"PureVision Toric For Astigmatism (6 db), BC: 8.7, PWR: -5.00, CYL: -0.75, AX: 20°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"PVT687-0550-0075100";"PureVision Toric For Astigmatism (6 db), BC: 8.7, PWR: -5.50, CYL: -0.75, AX: 100°";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"REF15";"Refresh (15 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"RNMP360";"ReNu MultiPlus (360 ml)";"8";"8.000000";"1.0000000000"
"2018";"4";"5";"RNMP60";"ReNu MultiPlus (60 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"5";"RNMPS360";"ReNu MPS (360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"SYN360";"Synergi (360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"5";"VE3164_GB1_53";"Versace VE3164 GB1 53/";"1";"0.000000";"0.0000000000"
"2018";"4";"5";"YYB360";"Eyeye Basic (360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"1DAM3085+0050";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: +0.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"1DAM3085-0275";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: -2.75";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"1DAM3085-0450";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: -4.50";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"1DAMA3085+0100075080";"1 Day Acuvue Moist For Astigmatism (30 db), BC: 8.5, PWR: +1.00, CYL: -0.75, AX: 80°";"1";NULL;NULL
"2018";"4";"6";"1DATE3085-0225";"1 Day Acuvue TruEye (30 db), BC: 8.5, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"1DATE3085-0275";"1 Day Acuvue TruEye (30 db), BC: 8.5, PWR: -2.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"1DATE3085-0325";"1 Day Acuvue TruEye (30 db), BC: 8.5, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"1DATE3085-0600";"1 Day Acuvue TruEye (30 db), BC: 8.5, PWR: -6.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"1DATE3085-0700";"1 Day Acuvue TruEye (30 db), BC: 8.5, PWR: -7.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"247899_D28_VQ_49";"Carrera 5029/S D28/VQ 49/21/140";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"AIOL360";"All in One Light (360 ml)";"4";"4.000000";"1.0000000000"
"2018";"4";"6";"ALLINONE-100";"Eyeye All in One (100 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOA386-0500";"Air Optix Aqua (3 db), BC: 8.6, PWR: -5.00";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"AOA686-0225";"Air Optix Aqua (6 db), BC: 8.6, PWR: -2.25";"3";"3.000000";"1.0000000000"
"2018";"4";"6";"AOA686-0250";"Air Optix Aqua (6 db), BC: 8.6, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOA686-0275";"Air Optix Aqua (6 db), BC: 8.6, PWR: -2.75";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"AOA686-0350";"Air Optix Aqua (6 db), BC: 8.6, PWR: -3.50";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"AOA686-0500";"Air Optix Aqua (6 db), BC: 8.6, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOA686-0950";"Air Optix Aqua (6 db), BC: 8.6, PWR: -9.50";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"AOAM386+0275L";"Air Optix Aqua Multifocal (3 db), BC: 8.6, PWR: +2.75, ADD: LO";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOAM386+0325L";"Air Optix Aqua Multifocal (3 db), BC: 8.6, PWR: +3.25, ADD: LO";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOFA686-0200-0125100";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -2.00, CYL: -1.25, AX: 100°";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOFA686-0250-0125080";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -2.50, CYL: -1.25, AX: 80°";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOFA686-0800-0275170";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -8.00, CYL: -2.75, AX: 170°";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOFA686-0850-0225180";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -8.50, CYL: -2.25, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOFA686-0850-0275170";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -8.50, CYL: -2.75, AX: 170°";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOFA687-0150-0175180";"Air Optix For Astigmatism (6 db), BC: 8.7, PWR: -1.50, CYL: -1.75, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"AOFA687-0175-0125180";"Air Optix For Astigmatism (6 db), BC: 8.7, PWR: -1.75, CYL: -1.25, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"AONDA384-0450";"Air Optix Night & Day Aqua (3 db), BC: 8.4, PWR: -4.50";"2";"0.000000";"0.0000000000"
"2018";"4";"6";"AONDA384-0475";"Air Optix Night & Day Aqua (3 db), BC: 8.4, PWR: -4.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AONDA684+0225";"Air Optix Night & Day Aqua (6 db), BC: 8.4, PWR: +2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AONDA686-0325";"Air Optix Night & Day Aqua (6 db), BC: 8.6, PWR: -3.25";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"AOWHP684-0150";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -1.50";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"AOWHP684-0375";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOWHP684-0400";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -4.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOWHP684-0500";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"AOWHP684-0600";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -6.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"ASPWHG2X360";"AoSept Plus with HydraGlyde (2x360 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"6";"AVAIV684-0700";"Avaira Vitality (6 db), BC: 8.4, PWR: -7.00";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"BDET3087-0450125180";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -4.50, CYL: -1.25, AX: 180°";"2";"0.000000";"0.0000000000"
"2018";"4";"6";"BDET3087-0525125180";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -5.25, CYL: -1.25, AX: 180°";"2";"0.000000";"0.0000000000"
"2018";"4";"6";"BIF386-0225";"Biofinity (3 db), BC: 8.6, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIF386-0250";"Biofinity (3 db), BC: 8.6, PWR: -2.50";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"BIF386-0275";"Biofinity (3 db), BC: 8.6, PWR: -2.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIF386-0475";"Biofinity (3 db), BC: 8.6, PWR: -4.75";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"BIF386-0500";"Biofinity (3 db), BC: 8.6, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIF386-0525";"Biofinity (3 db), BC: 8.6, PWR: -5.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIF686-0150";"Biofinity (6 db), BC: 8.6, PWR: -1.50";"3";"3.000000";"1.0000000000"
"2018";"4";"6";"BIF686-0175";"Biofinity (6 db), BC: 8.6, PWR: -1.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIF686-0250";"Biofinity (6 db), BC: 8.6, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIF686-0325";"Biofinity (6 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIFM386+0350+150D";"Biofinity Multifocal (3 db), BC: 8.6, PWR: +3.50, ADD: +1.50D";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"BIFM386+0350+150N";"Biofinity Multifocal (3 db), BC: 8.6, PWR: +3.50, ADD: +1.50N";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"BIO55686-0425";"Biomedics 55 Evolution (6 db), BC: 8.6, PWR: -4.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIOT2X60";"Biotrue Flight Pack (2x60 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"BIOT300";"Biotrue (300 ml)";"6";"6.000000";"1.0000000000"
"2018";"4";"6";"CD20";"Comfort Drops (20 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"DL0014_05W_60";"Diesel DL0014 05W 60/";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"ECPURE360";"EyeContact PURE (360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"EYECL|0000SASU";"ColourVUE Crazy (2 db), BC: 8.6, PWR: 0.00, CLR: Sasuke";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"FDC3086-0200";"Focus Dailies All Day Comfort (30 db), BC: 8.6, PWR: -2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"FDC3086-0225";"Focus Dailies All Day Comfort (30 db), BC: 8.6, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"FLD686-0400CAQU";"FreshLook Dimensions UV (6 db), BC: 8.6, PWR: -4.00, CLR: Caribbean Aqua";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"FQT387-0250-0225080";"Frequency XCEL Toric (3 db), BC: 8.7, PWR: -2.50, CYL: -2.25, AX: 80°";"2";NULL;NULL
"2018";"4";"6";"HO-67AP35-1";"Maxxee ASP 1.67 HMC+ 7575 -5.50DHard Multi Coat +";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"OFE120";"OPTI-FREE Express (120 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"OFE355";"OPTI-FREE Express (355 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"OFPM2X300";"OPTI-FREE PureMoist (2x300 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"OFPM300";"OPTI-FREE PureMoist (300 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"OFR300";"OPTI-FREE Replenish (300 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"PROM387+0050+0250N";"Proclear Multifocal (3 db), BC: 8.7, PWR: +0.50, ADD: +2.50N";"2";"0.000000";"0.0000000000"
"2018";"4";"6";"PROS386+0850";"Proclear (3 db), BC: 8.6, PWR: +8.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PROS386+0900";"Proclear (3 db), BC: 8.6, PWR: +9.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PROS386+1550";"Proclear (3 db), BC: 8.6, PWR: +15.50";"2";"0.000000";"0.0000000000"
"2018";"4";"6";"PROS386-0325";"Proclear (3 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PROS386-0450";"Proclear (3 db), BC: 8.6, PWR: -4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV2686-0100";"PureVision 2 (6 db), BC: 8.6, PWR: -1.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV2686-0275";"PureVision 2 (6 db), BC: 8.6, PWR: -2.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV2686-0325";"PureVision 2 (6 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV686-0200";"PureVision (6 db), BC: 8.6, PWR: -2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV686-0250";"PureVision (6 db), BC: 8.6, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV686-0600";"PureVision (6 db), BC: 8.6, PWR: -6.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"PV686-0650";"PureVision (6 db), BC: 8.6, PWR: -6.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"RNMP240";"ReNu MultiPlus (240 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"RNMP360";"ReNu MultiPlus (360 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"6";"RNMP60";"ReNu MultiPlus (60 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"SCA90";"SOLO-Care Aqua (90 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL3086+0200";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: +2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL3086-0125";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -1.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL3086-0200";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL3086-0225";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -2.25";"3";"3.000000";"1.0000000000"
"2018";"4";"6";"SL3086-0575";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -5.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0275";"SofLens 59 (6 db), BC: 8.6, PWR: -2.75";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0300";"SofLens 59 (6 db), BC: 8.6, PWR: -3.00";"2";"2.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0400";"SofLens 59 (6 db), BC: 8.6, PWR: -4.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0425";"SofLens 59 (6 db), BC: 8.6, PWR: -4.25";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0450";"SofLens 59 (6 db), BC: 8.6, PWR: -4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0500";"SofLens 59 (6 db), BC: 8.6, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SL59686-0850";"SofLens 59 (6 db), BC: 8.6, PWR: -8.50";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"SLT3086-0075-0075020";"SofLens Daily Disposable Toric For Astigmatism (30 db), BC: 8.6, PWR: -0.75, CYL: -0.75, AX: 20°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"SLT685-0150-0075070";"SofLens Toric For Astigmatism (6 db), BC: 8.5, PWR: -1.50, CYL: -0.75, AX: 70°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"SLT685-0150-0075090";"SofLens Toric For Astigmatism (6 db), BC: 8.5, PWR: -1.50, CYL: -0.75, AX: 90°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"SLT685-0250-0225180";"SofLens Toric For Astigmatism (6 db), BC: 8.5, PWR: -2.50, CYL: -2.25, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"SLT685-0350-0175180";"SofLens Toric For Astigmatism (6 db), BC: 8.5, PWR: -3.50, CYL: -1.75, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"6";"YYB360";"Eyeye Basic (360 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"6";"YYB5A200";"Eyeye B5 Active (200 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"7";"1DAMA3085-0350175080";"1 Day Acuvue Moist For Astigmatism (30 db), BC: 8.5, PWR: -3.50, CYL: -1.75, AX: 80°";"1";NULL;NULL
"2018";"4";"7";"1DAMA3085-0350225090";"1 Day Acuvue Moist For Astigmatism (30 db), BC: 8.5, PWR: -3.50, CYL: -2.25, AX: 90°";"1";NULL;NULL
"2018";"4";"7";"AIOL360";"All in One Light (360 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"7";"AOA386-0300";"Air Optix Aqua (3 db), BC: 8.6, PWR: -3.00";"2";"2.000000";"1.0000000000"
